지역번호,지역명,일시,평균기온(℃),평균최고기온(℃),최고기온(℃),최고기온관측지점,평균최저기온(℃),최저기온(℃),최저기온관측지점
0,전국,2000-05-31,18.8,24.5,28.4,"안동,의성",14.6,11,울릉도
0,전국,2000-05-30,17.7,23.5,30.5,강릉,13.1,5.8,봉화
0,전국,2000-05-29,20.3,28.4,32.5,강릉,12.3,5.9,대관령
0,전국,2000-05-28,18.7,23.3,27.5,영천,14.5,9.2,장수
0,전국,2000-05-27,18,21.2,27.5,영천,15.6,10.8,대관령
0,전국,2000-05-26,20.2,25.6,33.1,강릉,16.2,10.7,대관령
0,전국,2000-05-25,22.9,31.7,37,진주,14.8,8.6,금산
0,전국,2000-05-24,22.2,29.2,34.9,영천,15.9,9.8,임실
0,전국,2000-05-23,21.7,28.7,34.5,영천,14.9,10.2,봉화
0,전국,2000-05-22,19.9,26.8,32.1,산청,13.3,9.6,주암
0,전국,2000-05-21,17.2,24.3,28.5,"주암,합천",11,6.1,거창
0,전국,2000-05-20,15.7,20.8,27,서귀포,12.2,7.2,대관령
0,전국,2000-05-19,17.2,23,26.8,영천,12.7,8.7,대관령
0,전국,2000-05-18,16,22.1,26.3,영월,10.8,4.4,대관령
0,전국,2000-05-17,15.3,21.2,26.2,진주,11.6,6.8,대관령
0,전국,2000-05-16,15.8,20,23.9,진주,12.6,8.8,대관령
0,전국,2000-05-15,16.4,21.9,26.2,진주,12.8,7,대관령
0,전국,2000-05-14,15.9,22.7,27.4,영월,9.2,5.4,추풍령
0,전국,2000-05-13,14.5,19.6,25.5,인제,10.4,2.5,대관령
0,전국,2000-05-12,14.6,20.6,25.5,합천,9.2,5,임실
0,전국,2000-05-11,13.2,17.5,23.9,울릉도,9.9,5.5,대관령
0,전국,2000-05-10,14.1,17.3,21.6,제주,11.5,4.3,대관령
0,전국,2000-05-09,17.1,25.9,31.4,전주,8.7,3.2,임실
0,전국,2000-05-08,16.8,26.2,32.7,강릉,7.6,0.3,임실
0,전국,2000-05-07,14.6,22.1,27.1,영천,6.4,0.1,임실
0,전국,2000-05-06,14.5,19.8,26.6,영천,9.4,3.1,임실
0,전국,2000-05-05,17.5,25.5,31.6,영천,9.9,5.6,임실
0,전국,2000-05-04,16.5,24.5,28.9,영천,8.8,3.9,임실
0,전국,2000-05-03,14.7,22.7,26.9,영천,6.3,0.7,"대관령,봉화"
0,전국,2000-05-02,13.2,19.5,24.8,진주,8.1,1.3,대관령
0,전국,2000-05-01,14.6,22.4,27.8,영천,8,3,봉화
0,전국,2000-04-30,14,19.6,23.2,강릉,10.1,3.6,금산
0,전국,2000-04-29,14.9,23.3,26.2,합천,6,0.5,임실
0,전국,2000-04-28,12.2,19.3,24,진주,5.5,-0.9,대관령
0,전국,2000-04-27,10.7,14.7,20.5,"창원,진주",7.4,0.1,대관령
0,전국,2000-04-26,11.9,16.1,21,합천,9.5,2.8,대관령
0,전국,2000-04-25,14.7,21.8,25.7,울릉도,8.4,2.2,철원
0,전국,2000-04-24,12.7,19.8,23.4,울진,4.9,-2.4,임실
0,전국,2000-04-23,11.6,17,21,진주,5.8,-1.4,임실
0,전국,2000-04-22,12,18.4,26.1,제주,7.5,1,임실
0,전국,2000-04-21,12.8,16.7,20.6,서귀포,10.2,3.8,대관령
0,전국,2000-04-20,13.3,19.8,24,춘천,7.5,2.5,대관령
0,전국,2000-04-19,12.4,16,23.1,서귀포,9.2,3,대관령
0,전국,2000-04-18,14.4,19.8,22.9,포항,7,0.4,남원
0,전국,2000-04-17,12.7,19.8,24.1,창원,5,-2.3,봉화
0,전국,2000-04-16,10.5,17.1,20.5,주암,3.8,-3.1,대관령
0,전국,2000-04-15,10.8,16.2,20.6,산청,6.7,0.4,대관령
0,전국,2000-04-14,12.9,18.8,23.6,합천,7.7,0.3,철원
0,전국,2000-04-13,14.6,23,27.8,구미,6.1,0,봉화
0,전국,2000-04-12,12.1,19.1,23.8,울진,5,-2.4,임실
0,전국,2000-04-11,9,17,21,강릉,-0.1,-5.5,대관령
0,전국,2000-04-10,7.5,12.7,19.8,서귀포,2.7,-3.9,대관령
0,전국,2000-04-09,11.1,18.6,22,강릉,2.3,-3,봉화
0,전국,2000-04-08,8.6,17.3,21.1,남원,0.5,-5.7,임실
0,전국,2000-04-07,9.2,16.5,22.1,포항,2.4,-3.1,제천
0,전국,2000-04-06,7.9,15.6,19.1,산청,-0.4,-6.4,봉화
0,전국,2000-04-05,9.5,15.6,20.5,창원,3.7,-2.4,봉화
0,전국,2000-04-04,11.9,18.4,22.2,강릉,5.3,-2.1,봉화
0,전국,2000-04-03,11.7,19.9,23.5,"남원,해남",4.2,-2.5,봉화
0,전국,2000-04-02,11,17.4,22.7,남원,4.8,-0.7,봉화
0,전국,2000-04-01,9.7,17.9,21.6,광주,0.8,-5.4,봉화
0,전국,2000-03-31,9.9,17.7,21.7,합천,3,-3,제천
0,전국,2000-03-30,8.8,16.2,19.7,창원,1.3,-4.2,임실
0,전국,2000-03-29,7.1,11.5,16.2,통영,4,-1.8,임실
0,전국,2000-03-28,9.6,15.1,18,합천,5.7,0.4,대관령
0,전국,2000-03-27,11.9,19.5,22.9,강릉,1.5,-5.2,봉화
0,전국,2000-03-26,7.9,16,20.7,진주,0.2,-4.7,제천
0,전국,2000-03-25,6.3,12.4,15.6,진주,-0.5,-6.5,대관령
0,전국,2000-03-24,5.6,9.9,13.8,통영,2.2,-4.2,대관령
0,전국,2000-03-23,7,11.1,15.7,강릉,3.3,-2.5,봉화
0,전국,2000-03-22,8,14.6,19.4,정읍,1.3,-3.5,천안
0,전국,2000-03-21,7.2,13.8,17.3,해남,1.6,-3.1,봉화
0,전국,2000-03-20,6.1,13.6,16.6,"남원,합천",-0.4,-5.8,철원
0,전국,2000-03-19,6.7,11.9,19,서귀포,1.7,-2.8,봉화
0,전국,2000-03-18,9.3,16.7,19.4,추풍령,2.1,-4,봉화
0,전국,2000-03-17,6.4,14.2,16.6,합천,-1.1,-5.8,제천
0,전국,2000-03-16,4.8,8.9,13.8,"통영,서귀포",1.5,-3.3,"천안,임실"
0,전국,2000-03-15,6.5,15.2,17.9,추풍령,-2.6,-8.1,의성
0,전국,2000-03-14,6.1,13.8,17.7,진주,-0.2,-6.6,봉화
0,전국,2000-03-13,5.7,13,17.1,진주,-1.1,-6.5,장수
0,전국,2000-03-12,6.1,12.8,17.2,진주,0.7,-5.8,봉화
0,전국,2000-03-11,6.4,10.7,14.2,포항,2.7,-2.5,대관령
0,전국,2000-03-10,4.3,11.4,14.6,합천,-4,-11.3,대관령
0,전국,2000-03-09,1.6,7.6,11.4,서귀포,-4.9,-10.6,대관령
0,전국,2000-03-08,0.2,6.1,10.5,서귀포,-5.4,-12.6,대관령
0,전국,2000-03-07,0.4,5.5,10.9,서귀포,-3.4,-10.8,대관령
0,전국,2000-03-06,4.1,12.2,16.8,서귀포,-2.6,-7.9,임실
0,전국,2000-03-05,5.2,12.9,17,합천,-0.7,-6.8,서산
0,전국,2000-03-04,8,13,18,강릉,3.4,-2.9,철원
0,전국,2000-03-03,7.8,17,20.3,강릉,-1.1,-6.8,봉화
0,전국,2000-03-02,5.3,14.6,18.7,산청,-1.8,-7.5,"장수,봉화"
0,전국,2000-03-01,2.4,10.5,15.5,합천,-5.2,-10.9,장수
0,전국,2000-02-29,-1,6.2,10.1,"진주,산청",-8.2,-19.2,대관령
0,전국,2000-02-28,-0.5,4.1,13.5,서귀포,-5.2,-16.7,대관령
0,전국,2000-02-27,2.5,7.9,11.1,합천,-4.1,-10.8,충주
0,전국,2000-02-26,1.1,5.8,9.4,"서귀포,진주",-3.4,-9.8,봉화
0,전국,2000-02-25,-1.6,4.1,8.7,서귀포,-7.5,-16.7,대관령
0,전국,2000-02-24,-1.3,3,9.7,서귀포,-5,-12.5,대관령
0,전국,2000-02-23,2,8.3,12.4,합천,-4,-11,봉화
0,전국,2000-02-22,-0.5,5.8,11.7,서귀포,-5.9,-15.1,대관령
0,전국,2000-02-21,-0.3,5.2,10,서귀포,-5.3,-12.3,대관령
0,전국,2000-02-20,1.5,6.9,12.4,진주,-2.7,-10.6,대관령
0,전국,2000-02-19,2.5,8.7,10.9,밀양,-2.5,-10.1,대관령
0,전국,2000-02-18,-0.7,5.4,10.7,서귀포,-7,-14.1,철원
0,전국,2000-02-17,-2.2,3.2,11,서귀포,-7.4,-15.3,대관령
0,전국,2000-02-16,-2.8,1.8,8.3,서귀포,-7.3,-15.4,대관령
0,전국,2000-02-15,-3.3,0.2,5.5,서귀포,-5.9,-14.6,대관령
0,전국,2000-02-14,1.6,6.1,13.6,서귀포,-2.7,-10.4,대관령
0,전국,2000-02-13,2.8,9.7,14.8,서귀포,-3.8,-10.7,대관령
0,전국,2000-02-12,1.7,8.7,13.3,부산,-4.2,-10.9,제천
0,전국,2000-02-11,1.4,7.5,13.7,서귀포,-3.5,-10.4,제천
0,전국,2000-02-10,-1.4,5.6,10.7,합천,-8.3,-16.9,철원
0,전국,2000-02-09,-3.5,2.4,8,서귀포,-8.7,-16.6,철원
0,전국,2000-02-08,-4.7,-1.7,4.4,서귀포,-7.2,-15.4,대관령
0,전국,2000-02-07,0.4,4.5,10.6,서귀포,-3.2,-8.7,대관령
0,전국,2000-02-06,2.3,5.7,11.1,통영,-0.7,-7.9,철원
0,전국,2000-02-05,1,7.1,12.3,부산,-6.6,-14.8,철원
0,전국,2000-02-04,-1,6,10.5,서귀포,-6.5,-17.8,철원
0,전국,2000-02-03,-1.1,4.2,10.1,서귀포,-5.8,-14.1,제천
0,전국,2000-02-02,-2.3,3.4,8.6,서귀포,-7,-17,철원
0,전국,2000-02-01,-4.6,1.3,6,"울산,서귀포",-10.4,-20.2,대관령
0,전국,2000-01-31,-5.3,-1,5.2,서귀포,-8.8,-17,대관령
0,전국,2000-01-30,-1.6,2.3,8.8,서귀포,-5.6,-13.3,대관령
0,전국,2000-01-29,-0.9,4.8,10.3,부산,-6.7,-14.4,철원
0,전국,2000-01-28,-2.8,5.2,10.9,울진,-9.7,-17.6,대관령
0,전국,2000-01-27,-4.8,1.5,6.2,통영,-10.1,-17.3,철원
0,전국,2000-01-26,-5.6,-1.4,4.8,서귀포,-9.1,-18.8,대관령
0,전국,2000-01-25,-3.2,0.8,7.5,통영,-6.7,-15.2,철원
0,전국,2000-01-24,1.1,4.6,13.9,서귀포,-1.8,-9.8,철원
0,전국,2000-01-23,3.1,7.5,14.5,서귀포,0.1,-4.4,철원
0,전국,2000-01-22,-1.3,3.3,13.9,서귀포,-7.7,-15.8,대관령
0,전국,2000-01-21,-5.8,0.3,7.3,서귀포,-11.4,-19.6,장수
0,전국,2000-01-20,-5.8,-2.6,4.5,서귀포,-8.5,-17.1,대관령
0,전국,2000-01-19,-2.8,1,6.6,부산,-6.1,-13.9,대관령
0,전국,2000-01-18,0.3,5.4,11.9,통영,-3.8,-11.2,금산
0,전국,2000-01-17,0.4,5,12.9,서귀포,-3.6,-11,철원
0,전국,2000-01-16,1.7,6.9,11,서귀포,-1.8,-9.2,철원
0,전국,2000-01-15,0.1,5.8,10.8,부산,-4.4,-14.3,대관령
0,전국,2000-01-14,0.8,4.2,11.9,서귀포,-1.6,-7.9,대관령
0,전국,2000-01-13,3.3,6.4,13.6,서귀포,0.1,-6.1,대관령
0,전국,2000-01-12,5,7.2,14.1,고산,2.7,-3.3,대관령
0,전국,2000-01-11,1.1,6.9,14.1,서귀포,-6.1,-13.9,철원
0,전국,2000-01-10,1.1,6,14.1,서귀포,-3.2,-10.3,대관령
0,전국,2000-01-09,-0.5,2.1,10.6,서귀포,-3.7,-12.5,철원
0,전국,2000-01-08,-1.3,3.2,9.8,서귀포,-5.5,-13.2,대관령
0,전국,2000-01-07,-3.6,0.1,10.9,서귀포,-6.9,-15.9,천안
0,전국,2000-01-06,5,9.7,16.7,울산,-0.3,-9.1,대관령
0,전국,2000-01-05,4.8,8.8,17.5,제주,0.4,-5.6,의성
0,전국,2000-01-04,1,7.4,15.5,제주,-4.7,-11.8,대관령
0,전국,2000-01-03,0.9,5.3,13.8,서귀포,-3.1,-9,대관령
0,전국,2000-01-02,5.4,9.8,17.8,"성산,성산포",1.6,-4.8,대관령
0,전국,2000-01-01,4.5,9.9,17.3,서귀포,-1.1,-7.4,의성
0,전국,1999-12-31,2,9.8,16.9,서귀포,-3.8,-10.9,봉화
0,전국,1999-12-30,0.6,9.4,15.1,"고산,서귀포",-5.6,-13.6,봉화
0,전국,1999-12-29,0.7,7.5,13.8,서귀포,-4,-12.5,봉화
0,전국,1999-12-28,2.9,9.4,16.3,"성산,성산포",-3.5,-14.3,봉화
0,전국,1999-12-27,0,9.1,15,고산,-6.8,-17.2,봉화
0,전국,1999-12-26,-1.9,4.5,11.3,서귀포,-6.9,-20.2,봉화
0,전국,1999-12-25,-0.6,2.8,9,서귀포,-3.1,-15.4,봉화
0,전국,1999-12-24,1.6,5.8,10.8,"성산,성산포",-2.2,-8.7,대관령
0,전국,1999-12-23,-0.5,5.2,9.1,"울진,합천",-6,-15.3,철원
0,전국,1999-12-22,-3.4,1.9,5.4,"통영,제주,성산,서귀포",-8.9,-17.3,철원
0,전국,1999-12-21,-5.2,0.6,6.9,서귀포,-10.3,-20,대관령
0,전국,1999-12-20,-5.6,-1.3,3.8,서귀포,-9.5,-18.3,봉화
0,전국,1999-12-19,-4.6,-0.8,7.5,서귀포,-7.8,-16.5,대관령
0,전국,1999-12-18,-2.8,1.2,8.9,서귀포,-6,-14.7,철원
0,전국,1999-12-17,0.3,4.4,13.9,서귀포,-3.5,-11.3,철원
0,전국,1999-12-16,3.8,10.1,16.8,서귀포,-2.6,-9.8,봉화
0,전국,1999-12-15,2.3,7.9,15,서귀포,-1.9,-8.3,봉화
0,전국,1999-12-14,1.3,6.6,12.8,서귀포,-3.1,-11.1,철원
0,전국,1999-12-13,3.2,8.4,15.3,서귀포,-1.6,-8.2,봉화
0,전국,1999-12-12,1.3,7.1,13.5,서귀포,-4.4,-11.1,제천
0,전국,1999-12-11,2,6.6,14,서귀포,-2.1,-8.8,봉화
0,전국,1999-12-10,5.9,12.8,17,"성산,성산포",-1.9,-9.8,봉화
0,전국,1999-12-09,6.6,11.5,15.9,서귀포,0.6,-6.7,봉화
0,전국,1999-12-08,5,10.1,14.2,"성산,성산포",-1.5,-8.4,봉화
0,전국,1999-12-07,1.9,8,13.2,서귀포,-3.7,-10.2,제천
0,전국,1999-12-06,2.4,5.9,10.9,"성산,성산포",-0.4,-7.4,대관령
0,전국,1999-12-05,6.1,9.2,15.3,서귀포,3.3,-3.7,대관령
0,전국,1999-12-04,5.7,11.3,17.6,서귀포,-1,-7.9,봉화
0,전국,1999-12-03,3.7,12.1,16.6,부산,-1.7,-8.5,봉화
0,전국,1999-12-02,5,12.4,16.4,서귀포,-0.4,-5.5,제천
0,전국,1999-12-01,3,7.7,12.3,"울릉도,서귀포",-1.4,-8.8,대관령
0,전국,1999-11-30,4.5,10.8,14.2,서귀포,-0.6,-5.9,봉화
0,전국,1999-11-29,1.7,6.9,11.9,서귀포,-3.4,-10.9,봉화
0,전국,1999-11-28,1,4.7,13.4,서귀포,-2.2,-9.4,대관령
0,전국,1999-11-27,0.8,4.5,9.1,제주,-3.5,-10.5,대관령
0,전국,1999-11-26,0.1,3.5,11.8,서귀포,-3.5,-10.4,대관령
0,전국,1999-11-25,7.6,13.4,18,서귀포,2.5,-5.4,대관령
0,전국,1999-11-24,10.3,18.9,22.4,주암,2.9,-4.5,봉화
0,전국,1999-11-23,9.4,19,22.3,"부산,해남",3.3,-4.2,봉화
0,전국,1999-11-22,8.2,16.2,19.9,부산,1.7,-5.8,봉화
0,전국,1999-11-21,7.6,15.4,18.7,서귀포,2.4,-4.1,봉화
0,전국,1999-11-20,7.9,14.9,20.1,주암,2.6,-4.4,봉화
0,전국,1999-11-19,5.8,13.7,17.1,부산,-0.7,-7.4,봉화
0,전국,1999-11-18,6.1,12.1,16.7,서귀포,1.2,-5,봉화
0,전국,1999-11-17,5.1,9.6,15,서귀포,0.1,-7.2,대관령
0,전국,1999-11-16,7.1,11.9,15.7,서귀포,2.5,-3.6,대관령
0,전국,1999-11-15,10.3,14.6,19.5,서귀포,6.8,-0.8,대관령
0,전국,1999-11-14,10.3,18.3,22.9,서귀포,2.8,-3.8,태백
0,전국,1999-11-13,9.5,17.7,20.6,장흥,4.5,-0.5,태백
0,전국,1999-11-12,12.4,16.6,20.8,"통영,서귀포",8.1,1.8,봉화
0,전국,1999-11-11,11.2,14.9,20.8,제주,6.7,-1.4,봉화
0,전국,1999-11-10,10.5,17.4,20.5,고산,5.1,-3.2,봉화
0,전국,1999-11-09,11.2,17,20.4,서귀포,6.6,-0.4,봉화
0,전국,1999-11-08,12.6,18.3,22.5,서귀포,8.3,1.9,봉화
0,전국,1999-11-07,11.6,18.5,22.8,서귀포,5.4,-0.3,철원
0,전국,1999-11-06,11.2,18.9,21.9,주암,6.4,0.3,봉화
0,전국,1999-11-05,10.8,18.7,20.8,해남,4.3,-1.3,제천
0,전국,1999-11-04,8.2,15.6,18.4,통영,1.6,-5,봉화
0,전국,1999-11-03,7.2,13.5,17.8,서귀포,2,-4.6,봉화
0,전국,1999-11-02,7.5,12.4,15.7,통영,3.4,-2.8,봉화
0,전국,1999-11-01,9.1,11.9,20.4,서귀포,6.6,0.5,대관령
0,전국,1999-10-31,8.9,12.2,21.2,서귀포,5,-1.4,봉화
0,전국,1999-10-30,8.8,16.1,19.6,서귀포,2.9,-3,봉화
0,전국,1999-10-29,11.3,17.2,23.1,서귀포,4.9,-0.9,제천
0,전국,1999-10-28,14.4,21.3,24.9,울진,8.4,2.4,거창
0,전국,1999-10-27,14.5,21.6,24.9,서귀포,9.7,4.6,장수
0,전국,1999-10-26,13.1,19.4,24.3,"성산,성산포",7.4,-0.6,태백
0,전국,1999-10-25,12.5,21.9,24.9,주암,6,-1.1,봉화
0,전국,1999-10-24,12.3,20.3,22.5,남원,6.7,-1.5,대관령
0,전국,1999-10-23,13.4,19.7,23.8,고산,8.1,1.5,대관령
0,전국,1999-10-22,13.8,21.6,24.9,서귀포,8.2,0.6,봉화
0,전국,1999-10-21,13.4,21.1,24.5,서귀포,7.7,1.4,장수
0,전국,1999-10-20,12.4,20.4,22.9,"서귀포,진주",6.3,0.6,봉화
0,전국,1999-10-19,11.5,19.7,22.4,부산,5.3,-0.7,대관령
0,전국,1999-10-18,10.5,17.6,20.1,주암,5,-3.2,대관령
0,전국,1999-10-17,8.4,15.1,18.8,서귀포,1.1,-4.3,제천
0,전국,1999-10-16,8.1,12.9,19.7,서귀포,3.2,-2.6,제천
0,전국,1999-10-15,16.1,20.6,23.7,강릉,12,4.1,대관령
0,전국,1999-10-14,16.9,21.8,24.9,주암,13.5,6.4,대관령
0,전국,1999-10-13,17.1,19.8,26.7,서귀포,14.5,8.6,제천
0,전국,1999-10-12,17.5,22.6,26.5,남원,13,5,태백
0,전국,1999-10-11,18.2,22.1,25.7,남해,15,8.7,태백
0,전국,1999-10-10,16.6,19.7,27,서귀포,14,9.1,임실
0,전국,1999-10-09,16.8,24.4,26.8,정읍,10.8,4.7,봉화
0,전국,1999-10-08,17,24.3,26.6,서귀포,12.1,7,대관령
0,전국,1999-10-07,15.7,21.3,24.4,해남,11.1,6.8,추풍령
0,전국,1999-10-06,13.9,17.7,25.2,서귀포,11.1,4.8,대관령
0,전국,1999-10-05,15.4,21.5,25.6,서귀포,11.3,6.1,대관령
0,전국,1999-10-04,14.5,21.3,24.9,주암,8.5,2.3,대관령
0,전국,1999-10-03,13.5,19.7,25.5,서귀포,9,1.1,대관령
0,전국,1999-10-02,16.6,22.1,30.7,서귀포,11.6,5.1,대관령
0,전국,1999-10-01,20.6,24.3,30.7,제주,16.6,12.1,강화
0,전국,1999-09-30,20.6,25.4,29.6,서귀포,17,10.2,대관령
0,전국,1999-09-29,21.1,26.5,30,주암,16.6,11.6,대관령
0,전국,1999-09-28,20.3,27.6,31.3,주암,14.9,8.3,대관령
0,전국,1999-09-27,19.4,27.4,31.2,주암,13.1,7.3,장수
0,전국,1999-09-26,18.5,26.1,29.6,주암,12.8,6.8,철원
0,전국,1999-09-25,19.9,25.6,28.6,"울산,진주",14.9,11,"철원,장수"
0,전국,1999-09-24,20.1,23,28.7,서귀포,17.9,13.6,대관령
0,전국,1999-09-23,18.6,19.9,28.7,"성산,성산포",17.1,12.6,대관령
0,전국,1999-09-22,17.7,19.2,24.6,고산,16.1,10.3,대관령
0,전국,1999-09-21,17.9,19.9,27.8,고산,16.1,8,대관령
0,전국,1999-09-20,20.6,24.1,30.7,남원,18.6,10.7,대관령
0,전국,1999-09-19,23.9,28.4,32.9,부여,20.6,14.1,대관령
0,전국,1999-09-18,21.7,24.9,31.1,정읍,18.8,13.9,대관령
0,전국,1999-09-17,20.5,24.2,29.1,인천,18,13.6,태백
0,전국,1999-09-16,23.2,28.2,31.1,주암,19.3,13.7,대관령
0,전국,1999-09-15,23.2,28.9,32.9,남원,18.9,11.9,대관령
0,전국,1999-09-14,24.4,30.1,33.1,주암,20.6,13.4,대관령
0,전국,1999-09-13,24.6,30.5,33.1,남원,20.4,14.2,태백
0,전국,1999-09-12,24.5,29.3,32.2,창원,21.1,16,대관령
0,전국,1999-09-11,25.3,30.2,32.8,산청,21.7,16.4,대관령
0,전국,1999-09-10,24.9,29.2,32,산청,22.3,17.2,대관령
0,전국,1999-09-09,25.1,30.4,32.3,"대구,울산",20.9,17.3,"대관령,태백"
0,전국,1999-09-08,24.9,30,33.3,강릉,21,17.6,대관령
0,전국,1999-09-07,23.6,27.1,30.4,"성산,성산포",21.4,16.2,대관령
0,전국,1999-09-06,24.4,28.9,31.4,구미,21.4,15.8,대관령
0,전국,1999-09-05,22.9,25.4,29.5,제주,21.1,13.6,대관령
0,전국,1999-09-04,23.6,29.1,32.4,부여,18.6,10.1,대관령
0,전국,1999-09-03,23.3,29.1,32.8,부여,18.5,11.5,대관령
0,전국,1999-09-02,23.4,29.3,32.3,"양평,홍천",19,11.8,대관령
0,전국,1999-09-01,23.2,28.9,31.5,"청주,남원",19,14.4,대관령
0,전국,1999-08-31,22.3,26.3,30.2,동두천,19.9,15.1,태백
0,전국,1999-08-30,22.8,25.9,29.9,수원,20.9,16,태백
0,전국,1999-08-29,23.6,28.2,31.2,전주,19.9,14,대관령
0,전국,1999-08-28,23.5,28.8,31.2,합천,19.6,14.8,대관령
0,전국,1999-08-27,21.2,23.5,26.9,강화,19.3,14.9,대관령
0,전국,1999-08-26,20.6,23.4,30.6,강화,18.4,14,대관령
0,전국,1999-08-25,22.4,26.2,28.3,춘천,19,13.4,대관령
0,전국,1999-08-24,23.3,28.6,32.1,수원,19.6,11,대관령
0,전국,1999-08-23,22.7,26.9,31.9,수원,19.3,12.2,대관령
0,전국,1999-08-22,22.2,25.5,28.6,울산,19.4,14.6,대관령
0,전국,1999-08-21,24.1,28,31.8,동해,21.6,16.5,대관령
0,전국,1999-08-20,24.9,29.1,31.9,"대구,구미",21.9,16.6,태백
0,전국,1999-08-19,25,30,34.6,합천,21.3,17.7,대관령
0,전국,1999-08-18,24.8,29,34,남원,21.8,15.5,대관령
0,전국,1999-08-17,26.2,32.3,35.4,서울,20.8,12,대관령
0,전국,1999-08-16,25.7,30.7,34.2,서울,21.3,14.6,대관령
0,전국,1999-08-15,25.4,30.2,34.3,서울,21.3,16.8,대관령
0,전국,1999-08-14,25.7,31,34.2,부여,21.3,14.3,대관령
0,전국,1999-08-13,25.8,31.2,34.6,부여,21.3,16,대관령
0,전국,1999-08-12,26.3,31.6,34.6,홍천,22.1,16.6,봉화
0,전국,1999-08-11,26.7,32.7,36.2,춘천,22.6,17.2,대관령
0,전국,1999-08-10,27.3,32.5,35.6,춘천,22.8,16.1,대관령
0,전국,1999-08-09,26.8,31.3,34.4,인제,23.7,18.9,대관령
0,전국,1999-08-08,26.8,30.7,34.3,홍천,24,19,대관령
0,전국,1999-08-07,26.6,30.8,34.3,전주,23.1,18,대관령
0,전국,1999-08-06,25.6,30.2,33.5,인천,21.4,16,대관령
0,전국,1999-08-05,24.9,30.2,33.7,남원,20.8,16,대관령
0,전국,1999-08-04,22.6,25.6,29.8,춘천,19.8,15.4,대관령
0,전국,1999-08-03,22.7,26.6,29.4,보령,20.3,15.4,대관령
0,전국,1999-08-02,24.3,27.4,32,대구,22.1,15.6,대관령
0,전국,1999-08-01,25.6,28.7,32.2,정읍,23.3,18.8,울진
0,전국,1999-07-31,25.6,27.9,31.5,강릉,23.5,19,울진
0,전국,1999-07-30,25.5,28.7,33.9,강릉,23.5,19.4,울진
0,전국,1999-07-29,24.9,27.6,32.3,남원,22.6,19.7,"대관령,울진"
0,전국,1999-07-28,24.5,26.7,32.7,제주,23.1,19.5,대관령
0,전국,1999-07-27,25.4,27.9,31.8,"수원,부여",23.5,18.9,대관령
0,전국,1999-07-26,26.7,31.3,35,춘천,22.8,18,태백
0,전국,1999-07-25,26.8,31.6,34.6,정읍,23.1,19.4,대관령
0,전국,1999-07-24,25.6,29.6,32.6,울진,22.7,18.4,대관령
0,전국,1999-07-23,25.6,29.7,32.7,산청,22.8,19,대관령
0,전국,1999-07-22,25.4,28.7,33.6,부안,23.5,20,대관령
0,전국,1999-07-21,26.4,31.1,34.7,부여,22.8,18.5,대관령
0,전국,1999-07-20,25.1,29.5,35.7,홍천,21.1,14.7,대관령
0,전국,1999-07-19,25,30.6,34.6,영월,20.4,15.4,대관령
0,전국,1999-07-18,24.7,30.2,33.4,의성,20.4,15.7,태백
0,전국,1999-07-17,24.2,29.4,32.6,강릉,20.4,16.1,보은
0,전국,1999-07-16,23.9,29,32.2,대구,20,15.4,대관령
0,전국,1999-07-15,22.4,26.6,29.9,서귀포,19,12.2,대관령
0,전국,1999-07-14,23.7,29.2,32.8,"서울,양평",19.5,13.1,대관령
0,전국,1999-07-13,23.2,27.4,31.1,주암,19.5,14.7,대관령
0,전국,1999-07-12,21.8,26.2,29.8,부여,16.8,12.2,대관령
0,전국,1999-07-11,21.7,26.2,30.3,인천,17.7,12.5,대관령
0,전국,1999-07-10,22.3,26.2,30.1,의성,19.3,13.8,대관령
0,전국,1999-07-09,21.9,24.7,29.4,홍천,20,14.4,대관령
0,전국,1999-07-08,23.4,27.7,31.7,부여,19.5,13,봉화
0,전국,1999-07-07,22.4,27.4,32.6,홍천,17.8,8.3,대관령
0,전국,1999-07-06,22.4,27.3,32.2,동두천,18.1,10.8,대관령
0,전국,1999-07-05,22.3,26.9,31.5,서울,18.6,12.8,대관령
0,전국,1999-07-04,22.2,27.2,31.4,춘천,18.9,13.4,대관령
0,전국,1999-07-03,22.8,28.1,31.9,"부여,남원",18.2,13.4,대관령
0,전국,1999-07-02,20.9,23.2,30.5,인천,18.7,14.2,대관령
0,전국,1999-07-01,21.4,24,30.2,서울,19,14.4,대관령
0,전국,1999-06-30,22.8,28.3,31.7,서울,17.5,12.7,봉화
0,전국,1999-06-29,22.7,27.9,33.6,서울,18.5,14.5,대관령
0,전국,1999-06-28,22.5,27,33.4,홍천,18.6,14,태백
0,전국,1999-06-27,23.6,29.9,34.2,주암,18.7,13.2,대관령
0,전국,1999-06-26,22.4,27.7,33.1,강릉,18.3,14.1,태백
0,전국,1999-06-25,22.1,27.4,31.3,속초,17.7,12.9,대관령
0,전국,1999-06-24,21.2,25.8,30.7,합천,17.7,12.5,대관령
0,전국,1999-06-23,19.3,21.8,28.8,제주,17.5,9.7,태백
0,전국,1999-06-22,22.6,28,31.4,전주,17.6,11,대관령
0,전국,1999-06-21,21.8,27.6,31.2,부여,16.8,10.7,대관령
0,전국,1999-06-20,20.9,26.6,30.1,남원,15.7,9.4,대관령
0,전국,1999-06-19,20.6,26.6,30.2,합천,15.4,10.4,대관령
