지역번호,지역명,일시,평균일강수량(mm),최다일강수량(mm),최다강수량지점,1시간최다강수량(mm),1시간최다강수량지점
0,전국,2015-08-27,1.4,17.5,보은,13,보은
0,전국,2015-08-26,0.4,48.5,울릉도,19,울릉도
0,전국,2015-08-25,26.8,201.5,대관령,19,대관령
0,전국,2015-08-24,3.1,65.5,대관령,34,강릉
0,전국,2015-08-23,0.1,3,봉화,3,봉화
0,전국,2015-08-22,0.3,5.6,완도,2,천안
0,전국,2015-08-21,26.6,126,거제,31.4,통영
0,전국,2015-08-20,5,35.7,흑산도,12,영광군
0,전국,2015-08-19,0,1.8,제주,1.3,제주
0,전국,2015-08-18,0,1.4,속초,1.4,속초
0,전국,2015-08-17,1,38.6,성산,34.3,성산
0,전국,2015-08-16,6.9,74.6,제주,60.9,제주
0,전국,2015-08-15,0,4.5,정선군,4.5,정선군
0,전국,2015-08-14,1.1,22.5,인제,22.5,인제
0,전국,2015-08-13,6.9,59,속초,56.5,속초
0,전국,2015-08-12,5.1,31,대구,6.5,합천
0,전국,2015-08-11,6.7,91.8,제주,77.2,제주
0,전국,2015-08-10,0,0,흑산도,0,흑산도
0,전국,2015-08-09,0,,,,
0,전국,2015-08-08,6.8,63.6,백령도,50.2,백령도
0,전국,2015-08-07,2.2,65,대구,65,대구
0,전국,2015-08-06,0,1,태백,1,태백
0,전국,2015-08-05,0,12,백령도,7.5,백령도
0,전국,2015-08-04,0,4.7,백령도,4.7,백령도
0,전국,2015-08-03,0,3.5,동두천,3.5,동두천
0,전국,2015-08-02,5.1,39.7,영월,20.6,서산
0,전국,2015-08-01,1,66.5,철원,39,철원
0,전국,2015-07-31,0.2,4.5,원주,4.5,원주
0,전국,2015-07-30,0,,,,
0,전국,2015-07-29,7.1,64.7,수원,52,수원
0,전국,2015-07-28,0.6,23.1,성산,23.1,성산
0,전국,2015-07-27,1.8,25.3,밀양,24.8,밀양
0,전국,2015-07-26,3.8,41.6,인천,15.6,"동두천,춘천"
0,전국,2015-07-25,8.8,105.8,동두천,40.1,동두천
0,전국,2015-07-24,17.4,134,철원,40,제천
0,전국,2015-07-23,13,77,철원,53,양산시
0,전국,2015-07-22,2.8,40,보은,25,보은
0,전국,2015-07-21,4.1,29.5,전주,10.5,서울
0,전국,2015-07-20,2.7,27.5,정읍,24.9,정읍
0,전국,2015-07-19,1.5,9.7,수원,5.5,수원
0,전국,2015-07-18,0.1,1.5,전주,1.3,전주
0,전국,2015-07-17,0.3,7.5,진주,4,진주
0,전국,2015-07-16,0,6,대관령,1.5,대관령
0,전국,2015-07-15,1,62.5,고창군,58.5,고창군
0,전국,2015-07-14,0.1,3.5,남원,3.5,남원
0,전국,2015-07-13,3.6,21,강화,9.5,강화
0,전국,2015-07-12,44.8,273.5,산청,78,광양시
0,전국,2015-07-11,9.2,98.9,제주,35,부안
0,전국,2015-07-10,0,1.6,고창,1.6,고창
0,전국,2015-07-09,19.1,116,경주시,27.5,경주시
0,전국,2015-07-08,23,132.5,남해,42.5,제주
0,전국,2015-07-07,13.3,169.7,성산,35.2,서귀포
0,전국,2015-07-06,0.2,17,임실,14.5,임실
0,전국,2015-07-05,0.4,25.7,동두천,25.2,동두천
0,전국,2015-07-04,0,0.2,강릉,0.1,강릉
0,전국,2015-07-03,0.5,11,속초,11,속초
0,전국,2015-07-02,0.2,4.5,인제,4.5,인제
0,전국,2015-07-01,0.9,11,인제,6,인제
0,전국,2015-06-30,11.5,93.2,서귀포,19.5,진도군
0,전국,2015-06-29,0.2,7.5,추풍령,7.5,추풍령
0,전국,2015-06-28,0,2.5,고창군,2.5,고창군
0,전국,2015-06-27,0.7,13.6,남원,10.7,남원
0,전국,2015-06-26,32.4,155.5,강릉,22.5,영덕
0,전국,2015-06-25,14.6,93.9,흑산도,43.4,흑산도
0,전국,2015-06-24,3.4,69.9,서귀포,41.5,원주
0,전국,2015-06-23,0.1,4.5,영월,2.5,영월
0,전국,2015-06-22,0.2,32,태백,26,태백
0,전국,2015-06-21,0.1,8.5,진주,5,진주
0,전국,2015-06-20,12.2,50,상주,40.6,고창
0,전국,2015-06-19,2.2,40.5,거창,40,거창
0,전국,2015-06-18,0.8,15.5,해남,11,해남
0,전국,2015-06-17,2.9,36.5,원주,32.5,원주
0,전국,2015-06-16,1.1,34.5,의성,33.5,의성
0,전국,2015-06-15,0,2,거제,1.5,대관령
0,전국,2015-06-14,5.1,50.2,고창,33,광주
0,전국,2015-06-13,0.7,14.5,태백,14,봉화
0,전국,2015-06-12,0.7,13.5,원주,9.5,원주
0,전국,2015-06-11,1.7,13.5,"동두천,파주",12.5,백령도
0,전국,2015-06-10,0,0.1,성산,0.1,성산
0,전국,2015-06-09,0,0.1,울릉도,0.1,울릉도
0,전국,2015-06-08,1.3,11,순천,7.5,함양군
0,전국,2015-06-07,0,0,제주,0,제주
0,전국,2015-06-06,0,,,,
0,전국,2015-06-05,3.2,16.4,고산,8,원주
0,전국,2015-06-04,0,0,흑산도,0,흑산도
0,전국,2015-06-03,0,2.5,서귀포,2,서귀포
0,전국,2015-06-02,0.4,39.9,제주,18.4,제주
0,전국,2015-06-01,0,,,,
0,전국,2015-05-31,0,,,,
0,전국,2015-05-30,2.7,22,서귀포,12.5,서귀포
0,전국,2015-05-29,0,0,"백령도,대전,군산,창원",0,"백령도,대전,군산,창원"
0,전국,2015-05-28,0,3,서귀포,1.5,서귀포
0,전국,2015-05-27,0,0,"고산,성산",,
0,전국,2015-05-26,0,,,,
0,전국,2015-05-25,0,,,,
0,전국,2015-05-24,0,,,,
0,전국,2015-05-23,0,0,"목포,흑산도,고창,제주",0,"목포,제주"
0,전국,2015-05-22,0,0,흑산도,0,흑산도
0,전국,2015-05-21,0,,,,
0,전국,2015-05-20,0,5.4,정선군,3,정선군
0,전국,2015-05-19,0.7,7.8,충주,7.5,충주
0,전국,2015-05-18,4,38.3,성산,10,부산
0,전국,2015-05-17,0,,,,
0,전국,2015-05-16,0,0.6,통영,0.6,통영
0,전국,2015-05-15,1.3,10.5,해남,7.8,고산
0,전국,2015-05-14,0,0.5,장수,0.5,장수
0,전국,2015-05-13,0,0,"동두천,북강릉,서울,고산",0,"북강릉,서울"
0,전국,2015-05-12,9,39,거제,16.5,거제
0,전국,2015-05-11,23.8,220.5,서귀포,75,서귀포
0,전국,2015-05-10,0,0,북강릉,0,북강릉
0,전국,2015-05-09,0.2,3.3,남원,1.5,"서귀포,남원"
0,전국,2015-05-08,0,0.5,보령,0.5,보령
0,전국,2015-05-07,0,1,백령도,1,백령도
0,전국,2015-05-06,0,1,고산,1,고산
0,전국,2015-05-05,0,,,,
0,전국,2015-05-04,0,4,울릉도,3.5,울릉도
0,전국,2015-05-03,12.9,67.5,서귀포,27,서귀포
0,전국,2015-05-02,1.9,75,서귀포,25,서귀포
0,전국,2015-05-01,0,,,,
0,전국,2015-04-30,0.2,9.1,제주,8.1,제주
0,전국,2015-04-29,23.2,125.5,남해,40.5,완도
0,전국,2015-04-28,8.2,102.5,완도,45.5,진도(첨찰산)
0,전국,2015-04-27,0,,,,
0,전국,2015-04-26,0,,,,
0,전국,2015-04-25,0,,,,
0,전국,2015-04-24,0,,,,
0,전국,2015-04-23,0,,,,
0,전국,2015-04-22,0,0.1,"동두천,인제",0.1,"동두천,인제"
0,전국,2015-04-21,0,0.8,성산,0.6,성산
0,전국,2015-04-20,11,22,진주,5.5,합천
0,전국,2015-04-19,14.2,104.5,거제,22.3,성산
0,전국,2015-04-18,2.4,48,서귀포,23.2,고산
0,전국,2015-04-17,0,,,,
0,전국,2015-04-16,2.7,10,"원주,인제",5.5,"추풍령,장수,청송군"
0,전국,2015-04-15,1,5.9,춘천,3.3,충주
0,전국,2015-04-14,10.2,35.3,포항,13.7,포항
0,전국,2015-04-13,7.5,29,경주시,8,완도
0,전국,2015-04-12,0.6,21.4,성산,6,서귀포
0,전국,2015-04-11,0,,,,
0,전국,2015-04-10,0,,,,
0,전국,2015-04-09,0,0,함양군,,
0,전국,2015-04-08,0.3,3,영덕,1.6,포항
0,전국,2015-04-07,0.9,21,동해,3.9,울진
0,전국,2015-04-06,4.2,36.6,제주,17,서귀포
0,전국,2015-04-05,3,9.5,거제,11.4,통영
0,전국,2015-04-04,17.8,69.4,통영,22.5,완도
0,전국,2015-04-03,9,37.8,성산,24.5,성산
0,전국,2015-04-02,7.7,43,철원,19.5,"원주,보령"
0,전국,2015-04-01,1.9,14,강릉,3.5,양평
0,전국,2015-03-31,3.1,61.5,서귀포,,
0,전국,2015-03-30,0,,,,
0,전국,2015-03-29,0,0.2,부여,,
0,전국,2015-03-28,0,0.3,백령도,,
0,전국,2015-03-27,0,1,서귀포,,
0,전국,2015-03-26,0,,,,
0,전국,2015-03-25,0,,,,
0,전국,2015-03-24,0,,,,
0,전국,2015-03-23,0,,,,
0,전국,2015-03-22,0,,,,
0,전국,2015-03-21,0,,,,
0,전국,2015-03-20,0,0.5,서귀포,,
0,전국,2015-03-19,0.5,4.5,거제,,
0,전국,2015-03-18,31.8,145.1,성산,,
0,전국,2015-03-17,0,0.1,파주,,
0,전국,2015-03-16,0,,,,
0,전국,2015-03-15,0,,,,
0,전국,2015-03-14,0,0.1,영광군,,
0,전국,2015-03-13,1.2,11,부산,,
0,전국,2015-03-12,0,0,"춘천,울릉도",,
0,전국,2015-03-11,0,0.5,강진군,,
0,전국,2015-03-10,0,2.2,울릉도,,
0,전국,2015-03-09,0.1,9.5,제주,,
0,전국,2015-03-08,0,0.4,고산,,
0,전국,2015-03-07,0,0,제주,,
0,전국,2015-03-06,0,9.7,성산,,
0,전국,2015-03-05,0,1.5,울릉도,,
0,전국,2015-03-04,0,0.5,밀양,,
0,전국,2015-03-03,2.8,15,남해,,
0,전국,2015-03-02,0,,,,
0,전국,2015-03-01,0.9,5.5,울릉도,,
0,전국,2015-02-28,1.6,13,제주,,
0,전국,2015-02-27,0,2.2,울릉도,,
0,전국,2015-02-26,0.2,1.7,서산,,
0,전국,2015-02-25,0.1,1.9,동두천,,
0,전국,2015-02-24,0,,,,
0,전국,2015-02-23,0,0,제주,,
0,전국,2015-02-22,1,4.5,부산,,
0,전국,2015-02-21,7.9,103,서귀포,,
0,전국,2015-02-20,0,0,흑산도,,
0,전국,2015-02-19,0.2,6.1,북강릉,,
0,전국,2015-02-18,0.1,8.5,울릉도,,
0,전국,2015-02-17,0.3,23,울릉도,,
0,전국,2015-02-16,10,28.7,상주,,
0,전국,2015-02-15,3.8,63.5,서귀포,,
0,전국,2015-02-14,0,0.3,춘천,,
0,전국,2015-02-13,0,1.9,울릉도,,
0,전국,2015-02-12,0,0.5,울릉도,,
0,전국,2015-02-11,0,0,"추풍령,금산,임실,함양군",,
0,전국,2015-02-10,0,0,"대관령,춘천,안동,장수",,
0,전국,2015-02-09,0.1,4.5,울릉도,,
0,전국,2015-02-08,0,14,울릉도,,
0,전국,2015-02-07,0,0.4,춘천,,
0,전국,2015-02-06,0,0,울릉도,,
0,전국,2015-02-05,0.3,13.8,울릉도,,
0,전국,2015-02-04,0,9.5,울릉도,,
0,전국,2015-02-03,0,0.4,통영,,
0,전국,2015-02-02,0,0.5,울릉도,,
0,전국,2015-02-01,0,0.1,울릉도,,
0,전국,2015-01-31,0,0.2,울릉도,,
0,전국,2015-01-30,0.2,3.4,울릉도,,
0,전국,2015-01-29,1.4,19.1,제주,,
0,전국,2015-01-28,0.3,5.8,포항,,
0,전국,2015-01-27,0.3,8.6,울진,,
0,전국,2015-01-26,1.7,21.5,울릉도,,
0,전국,2015-01-25,3.8,24.5,흑산도,,
0,전국,2015-01-24,0,,,,
0,전국,2015-01-23,0,,,,
0,전국,2015-01-22,1.9,14.9,울진,,
0,전국,2015-01-21,3.1,12.7,고산,,
0,전국,2015-01-20,0,1,울릉도,,
0,전국,2015-01-19,0.4,3.3,추풍령,,
0,전국,2015-01-18,1.3,8,파주,,
0,전국,2015-01-17,0,10.4,울릉도,,
0,전국,2015-01-16,0.3,1.8,군산,,
0,전국,2015-01-15,0.2,14.5,울릉도,,
0,전국,2015-01-14,0.4,45.1,성산,,
0,전국,2015-01-13,0,,,,
0,전국,2015-01-12,0,4.2,울릉도,,
0,전국,2015-01-11,0.1,9.5,울릉도,,
0,전국,2015-01-10,0,,,,
0,전국,2015-01-09,0,0.3,울릉도,,
0,전국,2015-01-08,0,0.2,울릉도,,
0,전국,2015-01-07,0,3.4,울릉도,,
0,전국,2015-01-06,4.7,26,부산,,
0,전국,2015-01-05,4.1,15,"전주,금산,부안",,
0,전국,2015-01-04,0,0.2,철원,,
0,전국,2015-01-03,0,0,울릉도,,
0,전국,2015-01-02,0.3,10.2,백령도,,
0,전국,2015-01-01,0.5,36.6,울릉도,,
0,전국,2014-12-31,0.9,11,울릉도,,
0,전국,2014-12-30,0,,,,
0,전국,2014-12-29,0,1.1,군산,,
0,전국,2014-12-28,0,0,"서산,흑산도",,
0,전국,2014-12-27,0,,,,
0,전국,2014-12-26,0,0,울릉도,,
0,전국,2014-12-25,0,3.5,울릉도,,
0,전국,2014-12-24,0.2,6.6,울릉도,,
0,전국,2014-12-23,0,0,수원,,
0,전국,2014-12-22,0.5,4.4,목포,,
0,전국,2014-12-21,0.7,8.3,백령도,,
0,전국,2014-12-20,2,8.4,고산,,
0,전국,2014-12-19,0.6,11,흑산도,,
0,전국,2014-12-18,0,2.9,울릉도,,
0,전국,2014-12-17,1.9,24.1,목포,,
0,전국,2014-12-16,5,14.2,울릉도,,
0,전국,2014-12-15,2.2,10.5,서울,,
0,전국,2014-12-14,0,10.2,"백령도,울릉도",,
0,전국,2014-12-13,0.7,7.3,목포,,
0,전국,2014-12-12,1,7.3,서산,,
0,전국,2014-12-11,0.2,3.6,제주,,
0,전국,2014-12-10,0.4,3,"울릉도,강화",,
0,전국,2014-12-09,0,5.5,울릉도,,
0,전국,2014-12-08,1.9,9.2,전주,,
0,전국,2014-12-07,0,5.5,흑산도,,
0,전국,2014-12-06,0.2,29,울릉도,,
0,전국,2014-12-05,1.3,20.9,울릉도,,
0,전국,2014-12-04,1.6,16,부안,,
0,전국,2014-12-03,2.3,20.5,서산,,
0,전국,2014-12-02,0.7,18.5,부안,,
0,전국,2014-12-01,1.8,8.5,임실,,
0,전국,2014-11-30,9.5,27,흑산도,,
0,전국,2014-11-29,0,4,울릉도,,
0,전국,2014-11-28,5.9,29.5,성산,,
0,전국,2014-11-27,0,,,,
0,전국,2014-11-26,0.1,24.6,제주,,
0,전국,2014-11-25,1.7,27.5,강릉,,
0,전국,2014-11-24,28.1,81.5,남해,,
0,전국,2014-11-23,0,2.5,흑산도,,
0,전국,2014-11-22,1,13,인천,,
0,전국,2014-11-21,0,8,철원,,
0,전국,2014-11-20,0,,,,
0,전국,2014-11-19,0,0.1,울릉도,,
0,전국,2014-11-18,0,1.5,울릉도,,
0,전국,2014-11-17,0.5,22.5,울릉도,,
0,전국,2014-11-16,0.2,2.5,"흑산도,강화",,
0,전국,2014-11-15,0,,,,
0,전국,2014-11-14,0.2,2.5,부안,,
0,전국,2014-11-13,0.1,2,완도,,
0,전국,2014-11-12,2.2,13,장수,0.5,흑산도
0,전국,2014-11-11,0.4,4.5,강화,,
0,전국,2014-11-10,0,,,,
0,전국,2014-11-09,0,6,울릉도,,
0,전국,2014-11-08,0.5,12.9,성산,,
0,전국,2014-11-07,2.4,46.5,"강릉,동해",0.1,청송군
0,전국,2014-11-06,0.1,10.5,동해,,
0,전국,2014-11-05,0,,,,
0,전국,2014-11-04,0,,,,
0,전국,2014-11-03,0,2,울릉도,,
0,전국,2014-11-02,2,10.5,전주,,
0,전국,2014-11-01,1.9,22.5,울릉도,,
0,전국,2014-10-31,23.6,75.5,부여,13.5,부여
0,전국,2014-10-30,0,3,흑산도,2.1,고산
0,전국,2014-10-29,0,,,,
0,전국,2014-10-28,0,,,,
0,전국,2014-10-27,0,0.2,"강릉,울릉도",0.2,강릉
0,전국,2014-10-26,0.1,4.4,철원,4.4,철원
0,전국,2014-10-25,0,,,,
0,전국,2014-10-24,0,,,,
0,전국,2014-10-23,0,,,0.1,보은
0,전국,2014-10-22,13.7,59,거제,19.5,고흥
0,전국,2014-10-21,41.6,101,영주,38.5,목포
0,전국,2014-10-20,18.4,51,보령,16,보령
0,전국,2014-10-19,0,1.5,백령도,1.3,백령도
0,전국,2014-10-18,0,,,,
0,전국,2014-10-17,0,,,,
0,전국,2014-10-16,1.4,10,금산,10,금산
0,전국,2014-10-15,0,,,,
0,전국,2014-10-14,0,1,성산,1,성산
0,전국,2014-10-13,14,110.5,성산,33.3,성산
0,전국,2014-10-12,0.9,43.4,성산,16.8,성산
0,전국,2014-10-11,0,,,,
0,전국,2014-10-10,0,4.5,대관령,1.5,대관령
0,전국,2014-10-09,0,,,,
0,전국,2014-10-08,0,,,,
0,전국,2014-10-07,0,,,,
0,전국,2014-10-06,0,1,"강릉,흑산도",1,"강릉,흑산도"
0,전국,2014-10-05,0,0,"울진,포항,울산",0,"울진,포항,울산"
0,전국,2014-10-04,0.3,7.5,북강릉,5,북강릉
0,전국,2014-10-03,0.2,16.5,동해,10,동해
0,전국,2014-10-02,2.3,40,강화,23,강화
0,전국,2014-10-01,0,0.5,진도군,0.5,진도군
0,전국,2014-09-30,1.1,35.2,성산,19,서귀포
0,전국,2014-09-29,4.9,21,흑산도,6.1,고산
0,전국,2014-09-28,0.1,2.6,"동두천,파주",1.5,동두천
0,전국,2014-09-27,0.1,4,전주,4,전주
0,전국,2014-09-26,0.4,26,순창군,22,순창군
0,전국,2014-09-25,0.3,16.5,북강릉,14.5,북강릉
0,전국,2014-09-24,61.6,179.5,순천,67,순천
0,전국,2014-09-23,8.2,93.5,완도,35.5,완도
0,전국,2014-09-22,0,0,"제주,성산,서귀포",0.1,남해
0,전국,2014-09-21,0.1,5,백령도,5,백령도
0,전국,2014-09-20,0,5.6,성산,3.1,성산
0,전국,2014-09-19,0,18,서귀포,4,서귀포
0,전국,2014-09-18,0.1,5.7,성산,2.3,성산
0,전국,2014-09-17,2.4,44,강릉,20.5,강릉
0,전국,2014-09-16,0,0,"고창,고산",0,"고창,고산"
0,전국,2014-09-15,0.1,4.5,북강릉,4.5,북강릉
0,전국,2014-09-14,0,0.1,울릉도,0.1,울릉도
0,전국,2014-09-13,0.2,7,속초,7,속초
0,전국,2014-09-12,0.3,26,대관령,25.5,대관령
0,전국,2014-09-11,0,0,진주,0,진주
0,전국,2014-09-10,0,0.3,봉화,0.3,봉화
0,전국,2014-09-09,0,0.5,철원,0.5,철원
0,전국,2014-09-08,0,,,,
0,전국,2014-09-07,0,,,,
0,전국,2014-09-06,0.6,12.5,완도,9.5,완도
0,전국,2014-09-05,0,0.1,의성,0.1,"영주,의성"
0,전국,2014-09-04,0.4,5.2,고창,4.8,고창
0,전국,2014-09-03,31.7,138,속초,46.5,거제
0,전국,2014-09-02,7,36.5,영광군,15.5,영광군
0,전국,2014-09-01,0.1,1.5,서울,1.5,서울
0,전국,2014-08-31,0,1,진도(첨찰산),0.5,"진도(첨찰산),해남,진도군"
0,전국,2014-08-30,0,1,완도,1,완도
0,전국,2014-08-29,4.1,40.5,수원,36,원주
0,전국,2014-08-28,1.2,33.8,고산,13.3,고산
0,전국,2014-08-27,1.8,36.5,진주,31.5,부안
0,전국,2014-08-26,5.6,55.5,강릉,31,의령군
0,전국,2014-08-25,40.1,246.5,창원,84.5,북창원
0,전국,2014-08-24,5.7,128.1,성산,40.5,여수
0,전국,2014-08-23,0,1,철원,0.6,고산
0,전국,2014-08-22,0.9,15,서울,13,서울
0,전국,2014-08-21,37.7,126.4,서산,56.8,수원
0,전국,2014-08-20,13.3,115,서귀포,44.3,상주
0,전국,2014-08-19,12.2,88.5,의성,48.5,서귀포
0,전국,2014-08-18,56.9,267,양산시,67,정읍
0,전국,2014-08-17,19.6,123,순창군,36.3,충주
0,전국,2014-08-16,0.2,26.2,남원,18.4,남원
0,전국,2014-08-15,3.6,45.5,거제,20.5,금산
0,전국,2014-08-14,18.2,73.5,거제,24.5,거제
0,전국,2014-08-13,2.5,15.7,대전,15.2,제주
0,전국,2014-08-12,0,,,,
0,전국,2014-08-11,0.4,7.5,울릉도,5.5,정선군
0,전국,2014-08-10,21.6,127,대관령,35,원주
0,전국,2014-08-09,1.9,37.5,동해,14.5,북강릉
0,전국,2014-08-08,3.9,72,영광군,22,영광군
0,전국,2014-08-07,17.6,83,부안,30,진주
0,전국,2014-08-06,5.8,40.5,영월,32,영월
0,전국,2014-08-05,1.2,18.5,제천,9,제천
0,전국,2014-08-04,9.1,75,거제,15,"부산,장흥"
0,전국,2014-08-03,35.2,174.5,산청,40,양산시
0,전국,2014-08-02,46,306.5,고흥,52.5,고흥
0,전국,2014-08-01,2.4,29,고흥,12.5,보성군
0,전국,2014-07-31,5.5,68.5,대관령,58.5,대관령
0,전국,2014-07-30,0,5,백령도,3,백령도
0,전국,2014-07-29,2.7,54,부여,23.5,부여
0,전국,2014-07-28,3.3,50.5,흑산도,18.5,진도(첨찰산)
0,전국,2014-07-27,0.2,14.1,고산,12.3,고산
0,전국,2014-07-26,1.8,17,철원,6.5,광양시
0,전국,2014-07-25,8.8,91.5,백령도,34.5,"백령도,서울"
0,전국,2014-07-24,11.7,66.1,인천,26.2,인천
0,전국,2014-07-23,10.7,55.3,서산,22.3,"수원,서산"
0,전국,2014-07-22,2.1,26,강화,15.5,서울
0,전국,2014-07-21,0,,,,
0,전국,2014-07-20,0.1,69,김해시,69,김해시
0,전국,2014-07-19,9.2,102,장흥,39.5,강진군
0,전국,2014-07-18,18.6,180,순천,63,천안
0,전국,2014-07-17,7.7,77,영광군,35.5,광양시
0,전국,2014-07-16,2.4,26.5,장수,18,거창
0,전국,2014-07-15,2,53,서귀포,22.5,서귀포
0,전국,2014-07-14,0,0.5,순창군,0.5,순창군
0,전국,2014-07-13,8,34.5,부산,19,밀양
0,전국,2014-07-12,0.9,41,흑산도,21.5,흑산도
0,전국,2014-07-11,0,0,"철원,제주,고산,성산",0,"철원,제주,고산,성산"
0,전국,2014-07-10,0,6,거제,4.5,거제
0,전국,2014-07-09,7.2,65,제주,28,홍천
0,전국,2014-07-08,4.2,38.5,양산시,24.5,"김해시,양산시"
0,전국,2014-07-07,0.9,9,남해,2.5,"진도(첨찰산),광양시,남해"
0,전국,2014-07-06,8,149,서귀포,37.9,성산
0,전국,2014-07-05,0.8,40.6,고산,30,전주
0,전국,2014-07-04,0.9,12.5,순창군,9.7,울진
0,전국,2014-07-03,25.8,59.5,전주,28,거제
0,전국,2014-07-02,7.7,37.4,동두천,33.1,동두천
0,전국,2014-07-01,1.5,60.5,정선군,59,정선군
0,전국,2014-06-30,1.7,29,구미,25.5,구미
0,전국,2014-06-29,0,0.5,"속초,태백",0.5,속초
0,전국,2014-06-28,0.8,17,인제,17,인제
0,전국,2014-06-27,0,0.3,장수,0.3,장수
0,전국,2014-06-26,0,0.4,"서귀포,임실",0.4,임실
0,전국,2014-06-25,0,30,태백,28.5,태백
0,전국,2014-06-24,2.5,33,태백,30.5,태백
0,전국,2014-06-23,12.4,61,여수,40,밀양
0,전국,2014-06-22,5.9,57.5,보은,54.5,보은
0,전국,2014-06-21,2.3,46,양평,35.5,양평
0,전국,2014-06-20,1.4,15.5,천안,15,천안
0,전국,2014-06-19,0.3,7.5,속초,3.5,"속초,철원,밀양"
0,전국,2014-06-18,0.3,9,북강릉,8.8,북강릉
0,전국,2014-06-17,1.9,84,서귀포,21.4,동두천
0,전국,2014-06-16,0,3.6,고산,2.2,고산
0,전국,2014-06-15,0,,,,
0,전국,2014-06-14,0,0.1,"장수,문경",,
0,전국,2014-06-13,1,9.5,"청주,안동",9.5,안동
0,전국,2014-06-12,7.2,78.5,울릉도,39,전주
0,전국,2014-06-11,4.8,49.5,진주,43.5,진주
0,전국,2014-06-10,4,47.5,보령,45.5,보령
0,전국,2014-06-09,0.9,14.5,청주,14,청주
0,전국,2014-06-08,0.7,9,구미,6,원주
0,전국,2014-06-07,0.2,6,문경,6,문경
0,전국,2014-06-06,0,1.5,고창,1.5,고창
0,전국,2014-06-05,1.2,17.5,대관령,5.7,울진
0,전국,2014-06-04,3.1,22,고흥,11.5,고흥
0,전국,2014-06-03,19.8,86.5,고흥,22,보령
0,전국,2014-06-02,5.9,191,서귀포,28,서귀포
0,전국,2014-06-01,0,0.1,제주,0.1,제주
0,전국,2014-05-31,0,0.1,백령도,0.1,백령도
0,전국,2014-05-30,0,,,,
0,전국,2014-05-29,0,,,,
0,전국,2014-05-28,1.2,25.5,경주시,25,경주시
0,전국,2014-05-27,0,,,,
0,전국,2014-05-26,2.3,19.5,봉화,9.5,봉화
0,전국,2014-05-25,7.7,145,서귀포,39.5,서귀포
0,전국,2014-05-24,0,0.3,백령도,0.2,백령도
0,전국,2014-05-23,0,1.5,속초,0.5,속초
0,전국,2014-05-22,0,0.5,"속초,북강릉",0.3,북강릉
0,전국,2014-05-21,0,18.5,봉화,18,봉화
0,전국,2014-05-20,4.5,83.9,고산,19.7,고산
0,전국,2014-05-19,0,0,서귀포,,
0,전국,2014-05-18,0,,,,
0,전국,2014-05-17,0,,,,
0,전국,2014-05-16,0,0,백령도,0,백령도
0,전국,2014-05-15,0,3.3,제주,1.9,제주
0,전국,2014-05-14,1.6,16,"진도(첨찰산),해남",7,완도
0,전국,2014-05-13,0,,,,
0,전국,2014-05-12,15.6,118.5,거제,30,거제
0,전국,2014-05-11,18.5,92.5,보성군,33,보성군
0,전국,2014-05-10,0,,,,
0,전국,2014-05-09,0,,,,
0,전국,2014-05-08,2.7,15,"동두천,부산",15,부산
0,전국,2014-05-07,0.3,7,백령도,5.5,백령도
0,전국,2014-05-06,0,0.2,대관령,0.2,대관령
0,전국,2014-05-05,0.1,2,경주시,1.5,경주시
0,전국,2014-05-04,1.2,10.5,순창군,9.5,순창군
0,전국,2014-05-03,0,0,춘천,0,춘천
0,전국,2014-05-02,0.2,1.8,인천,1.8,인천
0,전국,2014-05-01,0,1,의령군,0.5,"대구,진주,의령군"
0,전국,2014-04-30,1.1,13,남해,10,남해
0,전국,2014-04-29,23.2,180.4,울진,29.6,울진
0,전국,2014-04-28,27.2,110.5,거제,23.6,성산
0,전국,2014-04-27,12.1,74.5,서귀포,18.5,서귀포
0,전국,2014-04-26,0,6.5,백령도,5,백령도
0,전국,2014-04-25,0,,,,
0,전국,2014-04-24,0,,,,
0,전국,2014-04-23,0,,,,
0,전국,2014-04-22,0,0,"제주,고산,봉화",0,"제주,고산,봉화"
0,전국,2014-04-21,0,,,,
0,전국,2014-04-20,0,8,성산,3.6,성산
0,전국,2014-04-19,0,4.8,고산,1.9,성산
0,전국,2014-04-18,0.7,6,진도(첨찰산),2,경주시
0,전국,2014-04-17,12.5,34,남해,10,부산
0,전국,2014-04-16,0,2.4,고산,2.4,고산
0,전국,2014-04-15,0,,,,
0,전국,2014-04-14,0,,,,
0,전국,2014-04-13,2.4,22,서귀포,10.5,서귀포
0,전국,2014-04-12,0.1,10,서귀포,3,서귀포
0,전국,2014-04-11,0.1,1,합천,1,합천
0,전국,2014-04-10,0,,,,
0,전국,2014-04-09,0,,,,
0,전국,2014-04-08,0,,,,
0,전국,2014-04-07,0,,,,
0,전국,2014-04-06,0,1.5,태백,1,태백
0,전국,2014-04-05,0.6,6.5,"북강릉,강릉",4.5,북강릉
0,전국,2014-04-04,0.8,14.5,울릉도,7.5,울릉도
0,전국,2014-04-03,4.9,34,속초,10.5,속초
0,전국,2014-04-02,0,,,,
0,전국,2014-04-01,0,,,,
0,전국,2014-03-31,0,,,,
0,전국,2014-03-30,3.8,20,울릉도,,
0,전국,2014-03-29,10.7,70,서귀포,,
0,전국,2014-03-28,0,1.5,서귀포,,
0,전국,2014-03-27,0,,,,
